Famille;Genre;Espèce;Cultivar;Origine;Année de plantation;Nom du site;Localisation;Photo 1;Photo 2;Photo 3;Géolocalisation
Asteraceae;Centaurea;montana L.;;;1973;Jardin des Plantes;B3;;;;47.220075, -1.5444508
Asteraceae;Olearia;solandri;Aurea;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/8f04927d5fd0df6892acbc4eaf3682dd;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/d5778b6511390cf8178e6fd334737c61;;47.271367, -1.58093
Berberidaceae;Berberis;pruinosa var. longifolia;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/6112ae4a07257889b9e8d94da01013ee;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/f7197f13f255214d6ed44570c3839b1b;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/48a5141f3f62e8bd7bf3885888036f9d;47.270555, -1.584928
Berberidaceae;Berberis;thunbergii;Atropurpurea;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/b4a56e4ada0e7a5217eb437f4463a28c;;;47.269525, -1.585142
Berberidaceae;Mahonia;x media;Charity;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/a93c7c24acbd816fcec5042f9b8437c2;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/c631d400b86f5633358d805e2b7f644c;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/8602c998596a4873c06f9fa0bedc5dfa;47.271433, -1.587255
Berberidaceae;Nandina;domestica;;;1973;Jardin des Plantes;B6;;;;47.2202904, -1.5436506
Betulaceae;Betula;nigra;;Pépinière Ville de Nantes;2017;Jardin des Plantes;A1;;;;47.2206331, -1.5449399
Betulaceae;Alnus;cordata;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/e6b00182041559bdf8725f277f0981a9;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/a8adc1d619a02f3545d9b5c3c98fe195;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/544cbc6279509a910dbadfbb59185b9c;47.27, -1.58208
Betulaceae;Alnus;maritima;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/2f488c0305dadf64fbcf75ffe84e7d7c;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/782297251d402445706dfb5e8aef4214;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/5bc06bf65b1b5df71bff155ca327573c;47.270492, -1.584038
Betulaceae;Carpinus;betulus;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/7bba7dc76542e7700cd4ba06920aa83a;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/4f0a7b93680d1901694eaf1c98a5424d;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/5bb6c4f38c416ecec5e08f98e169f531;47.269095, -1.584908
Brassicaceae;Draba;sphaeroides Payson;;B.G. Kiel (All.);2015;Jardin des Plantes;C7;;;;47.2198481, -1.5425883
Brassicaceae;Draba;paysonii J.F.Macbr.;;Botanischer Garten Kiel (All.);2015;Jardin des Plantes;C7;;;;47.2198481, -1.5425883
Brassicaceae;Arabis;sudetica Tausch;;Botanischer Garten,Friedrich Jena, Jena, Allemagne;2012;Jardin des Plantes;C8;;;;47.2202227, -1.5426922
Buxaceae;Buxus;sempervirens;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/a90647059ddfebc20928d4a78237fc04;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/963b8843d8e1dcb341ea923e88f50790;;47.269805, -1.584453
Caesalpiniaceae;Cercis;siliquastrum f. albida;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/37099687b978724af0476ae2ad761f8f;;;47.270903, -1.585395
Caesalpiniaceae;Cercis;siliquastrum;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/36fb940a2a1bfb1c7cffd33c1c3473ca;;;47.2697, -1.584842
Calycanthaceae;Calycanthus;occidentalis;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/1cb1b60adff99447af44ad9e52af81a1;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/a88ef9ec3b55b2688e833469a7928a10;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/c770671ed41e22fe2c5cde9b9b2047d6;47.271478, -1.583
Campanulaceae;Symphyandra;zangezura Lipsky;;B.G.Munchen (All.);2014;Jardin des Plantes;B4;;;;47.2205218, -1.5436966
Campanulaceae;Asyneuma;limonifolium Janchen;;JB.Göteborg (Suède);2009;Jardin des Plantes;B9;;;;47.2205226, -1.5429769
Campanulaceae;Edraianthus;graminifolius A.DC.;;JB.Göteborg (Suède);2006;Jardin des Plantes;B3;;;;47.220075, -1.5444508
Campanulaceae;Asyneuma;canescens Griseb.et Schenk.;;JB.Nantes;2001;Jardin des Plantes;C3;;;;47.2198464, -1.5432582
Campanulaceae;Campanula;latifolia L.;;JBU.Sheffied (Angleterre);1989;Jardin des Plantes;B3;;;;47.220075, -1.5444508
Caprifoliaceae;Scabiosa;graminifolia  L.;;JB.Copenhage (Danemark);2008;Jardin des Plantes;B3;;;;47.220075, -1.5444508
Caprifoliaceae;Scabiosa;lucida Vill.;;JB.Olomouc (République Tchèque);2009;Jardin des Plantes;B3;;;;47.220075, -1.5444508
Caprifoliaceae;Kolkwitzia;amabilis;Pink cloud;Pépinière municipale du Gd Blottereau;2016;Jardin des Plantes;B4;;;;47.2205218, -1.5436966
Caprifoliaceae;Abelia;engleriana;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/96b0960b2a9191125984284dc3a01d6c;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/27f210da2dbe71582a6c80db363950ec;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/38ae091937dcd0b43bd5ec9c57611860;47.271445, -1.587158
Caprifoliaceae;Leycesteria;formosa;Purple Rain;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/c901035213ab9273f3ea67d546e88014;;;47.271662, -1.58688
Caprifoliaceae;Lonicera;altaica;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/1121bd3fb92bb1d0560bac486d682356;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/259a2ad6c1bcdec2e90558f17d6bd9f1;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/e3e02039707a388b33f235adb78c089f;47.269931, -1.584553
Caprifoliaceae;Lonicera;standishii;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/6b413462d45496531376f35848d250f2;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/a655b22d820a4646897437af10b62bab;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/ad73a9d89ad54d6dd10dd9939f937107;47.270163, -1.582613
Caprifoliaceae;Zabelia;triflora;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/f809cc2257d27e38d22a86573293e73a;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/0b8ee2409c75f1381980343057d980ba;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/585397b9742fa89fa797d3a81064bca5;47.271255, -1.584878
Caprifoliaceae;Zabelia;triflora;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/b87a230e3cbb07695a2290b8fc4b7796;;;47.271317, -1.586833
Caryophyllaceae;Silene;chungtienensis W.W.Sm.;;Botanische Garten Universitat Bonn, Bonn, Allemagne;2013;Jardin des Plantes;E1;;;;47.2190459, -1.5436715
Caryophyllaceae;Silene;italica Pers.;;Botanische Garten Universitat Bonn, Bonn, Allemagne;2013;Jardin des Plantes;B4;;;;47.2205218, -1.5436966
Caryophyllaceae;Silene;pendula L.;;Botanischer Garten Graz (Autriche);2015;Jardin des Plantes;C5;;;;47.2193141, -1.5428001
Caryophyllaceae;Minuartia;capillacae Graebn.;;Botanischer Garten,Mainz,Allamagne;2014;Jardin des Plantes;C3;;;;47.2198464, -1.5432582
Caryophyllaceae;Dianthus;arenarius Pall.;;Botanischer Garten,Stuttgart,Allemagne;2014;Jardin des Plantes;C8;;;;47.2202227, -1.5426922
Caryophyllaceae;Minuartia;krascheninnikavii Schirchk.;;Devonian BG Alberta (Canada);2014;Jardin des Plantes;D3;;;;47.2202913, -1.5420155
Caryophyllaceae;Dianthus;armeria L.;;Experimenteller B.G. Gottingen (All.);2015;Jardin des Plantes;B3;;;;47.220075, -1.5444508
Caryophyllaceae;Minuartia;cachemirica Mattf.;;Experimenteller B.G. Gottingen (All.);2015;Jardin des Plantes;E1;;;;47.2190459, -1.5436715
Caryophyllaceae;Dianthus;allwoodii Hort. (x);;Grugapark Essen (Allemagne);1987;Jardin des Plantes;B3;;;;47.220075, -1.5444508
Caryophyllaceae;Dianthus;giganteus;banaticus;J.Alp.Belvedere Wien (Autriche);2005;Jardin des Plantes;C8;;;;47.2202227, -1.5426922
Caryophyllaceae;Silene;saxifraga L.;;JB.Göteborg (Suède);2006;Jardin des Plantes;B3;;;;47.220075, -1.5444508
Caryophyllaceae;Dianthus;anatolicus Boiss.;;JB.Leipzig (Allemagne);2009;Jardin des Plantes;C5;;;;47.2193141, -1.5428001
Caryophyllaceae;Alyssum;spinosum L.;;JB.Munich (Allemagne);2009;Jardin des Plantes;C3;;;;47.2198464, -1.5432582
Caryophyllaceae;Gypsophila;trichotoma Wend.;;JB.Sofia (Bulgarie);2009;Jardin des Plantes;B9;;;;47.2205226, -1.5429769
Caryophyllaceae;Dianthus;hungaricus Pers.;;JBU.et Arborétum Brno (Rép.Tchèque);1989;Jardin des Plantes;B3;;;;47.220075, -1.5444508
Caryophyllaceae;Dianthus;serotinus Waldst. et Kit.;;JBU.Gödöllö (Hongrie);1998;Jardin des Plantes;C8;;;;47.2202227, -1.5426922
Caryophyllaceae;Petrorhagia;saxifraga P.W.Ball & Heyw.;;Universita degli Studi dell'Aquila;2006;Jardin des Plantes;B3;;;;47.220075, -1.5444508
Celastraceae;Euonymus;americanus;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/ca67fb9b897e321a92d9e8b2e3cac627;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/de4bfa62987ebda1a2684bb43030dab0;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/3aa0027d73d8b9d44691485c698acb15;47.271253, -1.580597
Celastraceae;Euonymus;europaeus;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/c94d202b93a5ff34692fe3219b02a0b9;;;47.269525, -1.585142
Celastraceae;Euonymus;hamiltonianus;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/cba5649e0c8f1eece8b84c3b7a26782e;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/e64f2a0334dfa8011539b4ba77bf865a;;47.269525, -1.585142
Cistaceae;Helianthemum;apenninum Mill.;;Université Giessen (Allemagne);2011;Jardin des Plantes;E2;;;;47.2190146, -1.5427585
Clethraceae;Clethra;alnifolia;Hummingbird;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/21c93cb99570d321309df2350b0da560;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/1e17bb2e0c9575bf1e7805d7d57ef6e8;;47.271967, -1.582637
Commelinaceae;Tradescantia;virginiana L.;;;1973;Jardin des Plantes;C4;;;;47.2195866, -1.5429564
Asparagaceae;Ophiopogon;japonicus;;Takashi Nishiuchi, Konan City (Japon);2011;Jardin des Plantes;D3A;;;;47.2201437, -1.5418754
Cornaceae;Cornus;alba;Aurea;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/f8e2788ef221f5ef284882032f14b831;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/7d5c356b1cee086540e39a47079aca6a;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/3ac7bed9011f55baddc9485682d5aab5;47.271397, -1.584653
Cornaceae;Cornus;capitata;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/acfb320bab893714ba050bb3e587ee70;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/70fe073c364cd5a381f4441602efed3d;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/6d6801db24e35aa42b089f4bf3395f5d;47.269753, -1.581847
Cornaceae;Cornus;elliptica;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/c370131fc59b81e7166407d83111ef73;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/83096740276bcc302fbc44447d1d3439;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/37b104f882a0bce232af81cda27fb1b3;47.271005, -1.586533
Cornaceae;Cornus;florida ssp. urbiniana;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/6ad53b0eb3886d249d45efa3f112214b;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/b23e62ce788e162bee6d64e86b7bdd8c;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/0f60a8d7845c162da9e0fff61efd814b;47.270538, -1.581417
Cornaceae;Cornus;florida;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/58c96715df0741394ab6e0bcc6617682;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/5f22e1b44e06357ede6ddbe7e1cc7390;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/daa037e50ac37ba27f41dbe91f865333;47.270842, -1.586142
Cornaceae;Cornus;kousa;Rasen;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/97b071d9f0ac8607f30ca2eb73c91981;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/d64ca96c7eb8523911bfbc938271e02e;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/12e6ae59c72ad26413b48f6df88cfb59;47.271555, -1.5869
Cornaceae;Cornus;kousa;Wielings;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/7754511c65d4abc28fdea06264038c81;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/5e7256a7d8ab66e8de4ba73b51fd210b;;47.269525, -1.585142
Cornaceae;Cornus;rugosa;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/d9e3a78ed9ff0ccb88b587c24c480bba;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/906177a1f8df00cc91e489adb5818ec5;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/16faa311457651d2ceeb5ced6524ebf0;47.269525, -1.585142
Cornaceae;Cornus;sericea;Flaviramea;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/07314fecd9447d096183a9d625ddf288;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/ec2344dc87eac8779003893935eb8244;;47.27185, -1.582168
Crassulaceae;Rhodiola;semenovii Boriss.;;Botanical Garden Klagenfurt;2014;Jardin des Plantes;D3;;;;47.2202913, -1.5420155
Crassulaceae;Sedum;spatholifolium;subsp.pruinosum R.T.Clausen & C.H.Uhl;Botanische Garten Universitat Bonn, Bonn, Allemagne;2013;Jardin des Plantes;C7;;;;47.2198481, -1.5425883
Crassulaceae;Sedum;hyperaizoon Komarov;;J.B. Bayreuth (Allemagne);2011;Jardin des Plantes;D1;;;;47.2200207, -1.542118
Crassulaceae;Rosularia;sempervivum (M.Bieb.) A.Berger;libanotica (Labill.) Eggli;J.B. Munchen (Allemagne);2011;Jardin des Plantes;C3;;;;47.2198464, -1.5432582
Crassulaceae;Sedum;ishidae Miyabe & Kudô;;JB. Osterr-garten, Graz (Autriche);2011;Jardin des Plantes;D3C;;;;47.2202547, -1.5418546
Crassulaceae;Sedum;rupestre L.;;JB.Al Pietra Corva (Italie);2004;Jardin des Plantes;A3;;;;47.2209791, -1.5442857
Crassulaceae;Sedum;caucasicum Boriss.;;Université de Bayreuth (Allemagne);2011;Jardin des Plantes;B4;;;;47.2205218, -1.5436966
Cucurbitaceae;Ecballium;elaterium;;;;Jardin d'agronomie tropicale du Grand-Blottereau;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/effdc445360985309f68f729a4e237ee;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/031feae215177a9b1ee4d7e68e1eb625;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/70c6c52b31185b3700973c857a9ed8ac;47.226937, -1.512488
Cupressaceae;Cupressus;cashmeriana;Blue Wave;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/49e8bbb8a1cfe40d281f677d7586e0d2;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/c31dab442795516e86e5f09dc6f46344;;47.271958, -1.582528
Cupressaceae;Metasequoia;glyptostroboides;;;1955;Jardin des Plantes;B3;;;;47.220075, -1.5444508
Cyperaceae;Carex;sylvatica Huds.;;Museum National d'Histoire de Paris;2006;Jardin des Plantes;B3;;;;47.220075, -1.5444508
Cyperaceae;Uncinia;rubra Colenso;;pépinière Ellebore;2015;Jardin des Plantes;I1;;;;47.2185256, -1.5421325
Dryopteridaceae;Polystichium;setiferum Woynar;;;1973;Jardin des Plantes;C7;;;;47.2198481, -1.5425883
Ericaceae;Arbutus;unedo f. rubra;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/d66e5528963abcef99d80fa4f80cd055;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/248c81991db0ca259b18af5884ec3ae6;;47.269525, -1.585142
